,被试数量,样本序号,实验序号,实验处理,误差,p值
0,4,5,Exp2,"(0, 534.4444444444445)",prediction_error,3.8053447674599705e-05
0,4,5,Exp2,"(45, 267.22222222222223)",prediction_error,2.5594880964224404e-05
0,4,5,Exp2,"(45, 534.4444444444445)",prediction_error,0.0008238478196760475
0,4,5,Exp2,"(90, 267.22222222222223)",prediction_error,2.8237134620926736e-08
0,4,5,Exp2,"(90, 534.4444444444445)",prediction_error,0.017728959562721937
0,4,5,Exp2,"(135, 267.22222222222223)",prediction_error,1.2307718171105893e-05
0,4,5,Exp2,"(135, 534.4444444444445)",prediction_error,0.001709346017777798
0,4,5,Exp2,"(180, 267.22222222222223)",prediction_error,8.072908800204407e-08
0,4,5,Exp2,"(180, 534.4444444444445)",prediction_error,2.786045245244063e-09
0,4,5,Exp2,"(225, 267.22222222222223)",prediction_error,0.00248112695923989
0,4,5,Exp2,"(225, 534.4444444444445)",prediction_error,7.290163082927201e-05
0,4,5,Exp2,"(270, 267.22222222222223)",prediction_error,0.0004280102800481784
0,4,5,Exp2,"(270, 534.4444444444445)",prediction_error,7.342348219556784e-05
0,4,5,Exp2,"(315, 267.22222222222223)",prediction_error,0.00020776515579904093
0,4,5,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003295408558591752
0,4,5,Exp2,"(0, 267.22222222222223)",prediction_error,5.6864146087320275e-08
0,4,5,Exp2,"(0, 534.4444444444445)",prediction_error,3.8053447674599705e-05
0,4,5,Exp2,"(45, 267.22222222222223)",prediction_error,2.5594880964224404e-05
0,4,5,Exp2,"(45, 534.4444444444445)",prediction_error,0.0008238478196760475
0,4,5,Exp2,"(90, 267.22222222222223)",prediction_error,2.8237134620926736e-08
0,4,5,Exp2,"(90, 534.4444444444445)",prediction_error,0.017728959562721937
0,4,5,Exp2,"(135, 267.22222222222223)",prediction_error,1.2307718171105893e-05
0,4,5,Exp2,"(135, 534.4444444444445)",prediction_error,0.001709346017777798
0,4,5,Exp2,"(180, 267.22222222222223)",prediction_error,8.072908800204407e-08
0,4,5,Exp2,"(180, 534.4444444444445)",prediction_error,2.786045245244063e-09
0,4,5,Exp2,"(225, 267.22222222222223)",prediction_error,0.00248112695923989
0,4,5,Exp2,"(225, 534.4444444444445)",prediction_error,7.290163082927201e-05
0,4,5,Exp2,"(270, 267.22222222222223)",prediction_error,0.0004280102800481784
0,4,5,Exp2,"(270, 534.4444444444445)",prediction_error,7.342348219556784e-05
0,4,5,Exp2,"(315, 267.22222222222223)",prediction_error,0.00020776515579904093
0,4,5,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003295408558591752
0,4,5,Exp3,"(1, -1)",predictError,3.528222108027265e-28
0,4,5,Exp3,"(1, 1)",predictError,2.3646106730386042e-29
0,4,5,Exp3,"(2, -1)",predictError,1.854004249375283e-23
0,4,5,Exp3,"(2, 1)",predictError,3.446650958903643e-36
0,4,5,Exp3,"(3, -1)",predictError,1.0777729985747428e-14
0,4,5,Exp3,"(3, 1)",predictError,1.749812324162235e-17
0,4,6,Exp1,D2U,None,1.0
0,4,6,Exp1,L2R,None,0.5034446716308594
0,4,6,Exp1,R2L,None,0.5034446716308594
0,4,6,Exp1,U2D,None,0.11531829833984375
0,4,6,Exp2,"(0, 267.22222222222223)",prediction_error,2.265241268930048e-06
0,4,6,Exp2,"(0, 534.4444444444445)",prediction_error,1.2551486100005775e-05
0,4,6,Exp2,"(45, 267.22222222222223)",prediction_error,4.602192080288091e-05
0,4,6,Exp2,"(45, 534.4444444444445)",prediction_error,1.8423826017011114e-05
0,4,6,Exp2,"(90, 267.22222222222223)",prediction_error,2.4809493820110803e-07
0,4,6,Exp2,"(90, 534.4444444444445)",prediction_error,0.0007927950597910252
0,4,6,Exp2,"(135, 267.22222222222223)",prediction_error,2.0922476243271375e-05
0,4,6,Exp2,"(135, 534.4444444444445)",prediction_error,2.2233334999610848e-05
0,4,6,Exp2,"(180, 267.22222222222223)",prediction_error,3.6843711744918895e-05
0,4,6,Exp2,"(180, 534.4444444444445)",prediction_error,0.0020444842606445125
0,4,6,Exp2,"(225, 267.22222222222223)",prediction_error,0.00021617311164794374
0,4,6,Exp2,"(225, 534.4444444444445)",prediction_error,3.840427599285355e-05
0,4,6,Exp2,"(270, 267.22222222222223)",prediction_error,0.00047583415811459543
0,4,6,Exp2,"(270, 534.4444444444445)",prediction_error,0.0008702612898115199
0,4,6,Exp2,"(315, 267.22222222222223)",prediction_error,3.3903773655950914e-07
0,4,6,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003278759951029743
0,4,6,Exp2,"(0, 267.22222222222223)",prediction_error,2.265241268930048e-06
0,4,6,Exp2,"(0, 534.4444444444445)",prediction_error,1.2551486100005775e-05
0,4,6,Exp2,"(45, 267.22222222222223)",prediction_error,4.602192080288091e-05
0,4,6,Exp2,"(45, 534.4444444444445)",prediction_error,1.8423826017011114e-05
0,4,6,Exp2,"(90, 267.22222222222223)",prediction_error,2.4809493820110803e-07
0,4,6,Exp2,"(90, 534.4444444444445)",prediction_error,0.0007927950597910252
0,4,6,Exp2,"(135, 267.22222222222223)",prediction_error,2.0922476243271375e-05
0,4,6,Exp2,"(135, 534.4444444444445)",prediction_error,2.2233334999610848e-05
0,4,6,Exp2,"(180, 267.22222222222223)",prediction_error,3.6843711744918895e-05
0,4,6,Exp2,"(180, 534.4444444444445)",prediction_error,0.0020444842606445125
0,4,6,Exp2,"(225, 267.22222222222223)",prediction_error,0.00021617311164794374
0,4,6,Exp2,"(225, 534.4444444444445)",prediction_error,3.840427599285355e-05
0,4,6,Exp2,"(270, 267.22222222222223)",prediction_error,0.00047583415811459543
0,4,6,Exp2,"(270, 534.4444444444445)",prediction_error,0.0008702612898115199
0,4,6,Exp2,"(315, 267.22222222222223)",prediction_error,3.3903773655950914e-07
0,4,6,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003278759951029743
0,4,6,Exp3,"(1, -1)",predictError,1.5028519123746173e-27
0,4,6,Exp3,"(1, 1)",predictError,3.2076940432850715e-27
0,4,6,Exp3,"(2, -1)",predictError,6.806921756488703e-21
0,4,6,Exp3,"(2, 1)",predictError,5.124037297890195e-29
0,4,6,Exp3,"(3, -1)",predictError,1.3760890558892794e-20
0,4,6,Exp3,"(3, 1)",predictError,5.169191132105175e-20
0,4,7,Exp1,D2U,None,0.26317596435546875
0,4,7,Exp1,L2R,None,0.11531829833984375
0,4,7,Exp1,R2L,None,0.8238029479980469
0,4,7,Exp1,U2D,None,0.8238029479980469
0,4,7,Exp2,"(0, 267.22222222222223)",prediction_error,2.0556739325697075e-06
0,4,7,Exp2,"(0, 534.4444444444445)",prediction_error,4.5674696027876173e-05
0,4,7,Exp2,"(45, 267.22222222222223)",prediction_error,1.463671492001578e-05
0,4,7,Exp2,"(45, 534.4444444444445)",prediction_error,6.594632640169355e-05
0,4,7,Exp2,"(90, 267.22222222222223)",prediction_error,2.8102647464720355e-08
0,4,7,Exp2,"(90, 534.4444444444445)",prediction_error,0.0026832728048865225
0,4,7,Exp2,"(135, 267.22222222222223)",prediction_error,1.0446691222706288e-05
0,4,7,Exp2,"(135, 534.4444444444445)",prediction_error,0.0007534371199555526
0,4,7,Exp2,"(180, 267.22222222222223)",prediction_error,7.2040073257300875e-06
0,4,7,Exp2,"(180, 534.4444444444445)",prediction_error,7.000146322371745e-06
0,4,7,Exp2,"(225, 267.22222222222223)",prediction_error,0.0001831549041257764
0,4,7,Exp2,"(225, 534.4444444444445)",prediction_error,1.7422417612529793e-05
0,4,7,Exp2,"(270, 267.22222222222223)",prediction_error,0.0004509413540307466
0,4,7,Exp2,"(270, 534.4444444444445)",prediction_error,0.0013340022033472925
0,4,7,Exp2,"(315, 267.22222222222223)",prediction_error,1.0761069526824877e-07
0,4,7,Exp2,"(315, 534.4444444444445)",prediction_error,0.00018104482095115045
0,4,7,Exp2,"(0, 267.22222222222223)",prediction_error,2.0556739325697075e-06
0,4,7,Exp2,"(0, 534.4444444444445)",prediction_error,4.5674696027876173e-05
0,4,7,Exp2,"(45, 267.22222222222223)",prediction_error,1.463671492001578e-05
0,4,7,Exp2,"(45, 534.4444444444445)",prediction_error,6.594632640169355e-05
0,4,7,Exp2,"(90, 267.22222222222223)",prediction_error,2.8102647464720355e-08
0,4,7,Exp2,"(90, 534.4444444444445)",prediction_error,0.0026832728048865225
0,4,7,Exp2,"(135, 267.22222222222223)",prediction_error,1.0446691222706288e-05
0,4,7,Exp2,"(135, 534.4444444444445)",prediction_error,0.0007534371199555526
0,4,7,Exp2,"(180, 267.22222222222223)",prediction_error,7.2040073257300875e-06
0,4,7,Exp2,"(180, 534.4444444444445)",prediction_error,7.000146322371745e-06
0,4,7,Exp2,"(225, 267.22222222222223)",prediction_error,0.0001831549041257764
0,4,7,Exp2,"(225, 534.4444444444445)",prediction_error,1.7422417612529793e-05
0,4,7,Exp2,"(270, 267.22222222222223)",prediction_error,0.0004509413540307466
0,4,7,Exp2,"(270, 534.4444444444445)",prediction_error,0.0013340022033472925
0,4,7,Exp2,"(315, 267.22222222222223)",prediction_error,1.0761069526824877e-07
0,4,7,Exp2,"(315, 534.4444444444445)",prediction_error,0.00018104482095115045
0,4,7,Exp3,"(1, -1)",predictError,2.6246407220374422e-30
0,4,7,Exp3,"(1, 1)",predictError,7.439810430202926e-33
0,4,7,Exp3,"(2, -1)",predictError,4.640127715718986e-28
0,4,7,Exp3,"(2, 1)",predictError,7.878694218886674e-31
0,4,7,Exp3,"(3, -1)",predictError,6.570679922962928e-21
0,4,7,Exp3,"(3, 1)",predictError,4.106659298698706e-18
0,4,8,Exp1,D2U,None,0.8238029479980469
0,4,8,Exp1,L2R,None,0.26317596435546875
0,4,8,Exp1,R2L,None,0.8238029479980469
0,4,8,Exp1,U2D,None,0.0004024505615234375
0,4,8,Exp2,"(0, 267.22222222222223)",prediction_error,9.388039905294809e-08
0,4,8,Exp2,"(0, 534.4444444444445)",prediction_error,1.0999388412445723e-05
0,4,8,Exp2,"(45, 267.22222222222223)",prediction_error,6.856194211382854e-05
0,4,8,Exp2,"(45, 534.4444444444445)",prediction_error,1.5243823881247441e-05
0,4,8,Exp2,"(90, 267.22222222222223)",prediction_error,2.4925402927551657e-07
0,4,8,Exp2,"(90, 534.4444444444445)",prediction_error,2.3151294279214108e-05
0,4,8,Exp2,"(135, 267.22222222222223)",prediction_error,1.7708773653517688e-05
0,4,8,Exp2,"(135, 534.4444444444445)",prediction_error,0.0001558784713616986
0,4,8,Exp2,"(180, 267.22222222222223)",prediction_error,2.1998367251524945e-06
0,4,8,Exp2,"(180, 534.4444444444445)",prediction_error,0.00217825056642941
0,4,8,Exp2,"(225, 267.22222222222223)",prediction_error,0.001500923987039576
0,4,8,Exp2,"(225, 534.4444444444445)",prediction_error,0.0007843369901631933
0,4,8,Exp2,"(270, 267.22222222222223)",prediction_error,0.00012475455314277334
0,4,8,Exp2,"(270, 534.4444444444445)",prediction_error,1.446402522153535e-05
0,4,8,Exp2,"(315, 267.22222222222223)",prediction_error,8.675769660378133e-05
0,4,8,Exp2,"(315, 534.4444444444445)",prediction_error,0.00030534339167732525
0,4,8,Exp2,"(0, 267.22222222222223)",prediction_error,9.388039905294809e-08
0,4,8,Exp2,"(0, 534.4444444444445)",prediction_error,1.0999388412445723e-05
0,4,8,Exp2,"(45, 267.22222222222223)",prediction_error,6.856194211382854e-05
0,4,8,Exp2,"(45, 534.4444444444445)",prediction_error,1.5243823881247441e-05
0,4,8,Exp2,"(90, 267.22222222222223)",prediction_error,2.4925402927551657e-07
0,4,8,Exp2,"(90, 534.4444444444445)",prediction_error,2.3151294279214108e-05
0,4,8,Exp2,"(135, 267.22222222222223)",prediction_error,1.7708773653517688e-05
0,4,8,Exp2,"(135, 534.4444444444445)",prediction_error,0.0001558784713616986
0,4,8,Exp2,"(180, 267.22222222222223)",prediction_error,2.1998367251524945e-06
0,4,8,Exp2,"(180, 534.4444444444445)",prediction_error,0.00217825056642941
0,4,8,Exp2,"(225, 267.22222222222223)",prediction_error,0.001500923987039576
0,4,8,Exp2,"(225, 534.4444444444445)",prediction_error,0.0007843369901631933
0,4,8,Exp2,"(270, 267.22222222222223)",prediction_error,0.00012475455314277334
0,4,8,Exp2,"(270, 534.4444444444445)",prediction_error,1.446402522153535e-05
0,4,8,Exp2,"(315, 267.22222222222223)",prediction_error,8.675769660378133e-05
0,4,8,Exp2,"(315, 534.4444444444445)",prediction_error,0.00030534339167732525
0,4,8,Exp3,"(1, -1)",predictError,2.891717599537425e-29
0,4,8,Exp3,"(1, 1)",predictError,5.27421159227534e-32
0,4,8,Exp3,"(2, -1)",predictError,3.485627650240217e-31
0,4,8,Exp3,"(2, 1)",predictError,5.789394020599423e-32
0,4,8,Exp3,"(3, -1)",predictError,3.190134729399094e-17
0,4,8,Exp3,"(3, 1)",predictError,3.3480646505759884e-18
0,4,9,Exp1,D2U,None,0.5034446716308594
0,4,9,Exp1,L2R,None,0.8238029479980469
0,4,9,Exp1,R2L,None,0.8238029479980469
0,4,9,Exp1,U2D,None,0.8238029479980469
0,4,9,Exp2,"(0, 267.22222222222223)",prediction_error,6.343469688298007e-08
0,4,9,Exp2,"(0, 534.4444444444445)",prediction_error,3.3124392540925095e-05
0,4,9,Exp2,"(45, 267.22222222222223)",prediction_error,1.7929966125647434e-05
0,4,9,Exp2,"(45, 534.4444444444445)",prediction_error,0.000229219475510864
0,4,9,Exp2,"(90, 267.22222222222223)",prediction_error,2.8324826380473397e-08
0,4,9,Exp2,"(90, 534.4444444444445)",prediction_error,0.01585081230391413
0,4,9,Exp2,"(135, 267.22222222222223)",prediction_error,1.1840773692700312e-05
0,4,9,Exp2,"(135, 534.4444444444445)",prediction_error,0.002404897707281258
0,4,9,Exp2,"(180, 267.22222222222223)",prediction_error,7.230584288110618e-08
0,4,9,Exp2,"(180, 534.4444444444445)",prediction_error,2.110834516704543e-07
0,4,9,Exp2,"(225, 267.22222222222223)",prediction_error,0.0004547205477272364
0,4,9,Exp2,"(225, 534.4444444444445)",prediction_error,5.142811720591554e-05
0,4,9,Exp2,"(270, 267.22222222222223)",prediction_error,0.0003547593268067982
0,4,9,Exp2,"(270, 534.4444444444445)",prediction_error,4.627985992355764e-05
0,4,9,Exp2,"(315, 267.22222222222223)",prediction_error,1.3140162036449985e-06
0,4,9,Exp2,"(315, 534.4444444444445)",prediction_error,0.00011353227025991531
0,4,9,Exp2,"(0, 267.22222222222223)",prediction_error,6.343469688298007e-08
0,4,9,Exp2,"(0, 534.4444444444445)",prediction_error,3.3124392540925095e-05
0,4,9,Exp2,"(45, 267.22222222222223)",prediction_error,1.7929966125647434e-05
0,4,9,Exp2,"(45, 534.4444444444445)",prediction_error,0.000229219475510864
0,4,9,Exp2,"(90, 267.22222222222223)",prediction_error,2.8324826380473397e-08
0,4,9,Exp2,"(90, 534.4444444444445)",prediction_error,0.01585081230391413
0,4,9,Exp2,"(135, 267.22222222222223)",prediction_error,1.1840773692700312e-05
0,4,9,Exp2,"(135, 534.4444444444445)",prediction_error,0.002404897707281258
0,4,9,Exp2,"(180, 267.22222222222223)",prediction_error,7.230584288110618e-08
0,4,9,Exp2,"(180, 534.4444444444445)",prediction_error,2.110834516704543e-07
0,4,9,Exp2,"(225, 267.22222222222223)",prediction_error,0.0004547205477272364
0,4,9,Exp2,"(225, 534.4444444444445)",prediction_error,5.142811720591554e-05
0,4,9,Exp2,"(270, 267.22222222222223)",prediction_error,0.0003547593268067982
0,4,9,Exp2,"(270, 534.4444444444445)",prediction_error,4.627985992355764e-05
0,4,9,Exp2,"(315, 267.22222222222223)",prediction_error,1.3140162036449985e-06
0,4,9,Exp2,"(315, 534.4444444444445)",prediction_error,0.00011353227025991531
0,4,9,Exp3,"(1, -1)",predictError,5.5191263467139266e-36
0,4,9,Exp3,"(1, 1)",predictError,9.772155990662017e-34
0,4,9,Exp3,"(2, -1)",predictError,3.3005917102448103e-25
0,4,9,Exp3,"(2, 1)",predictError,9.612617891593946e-32
0,4,9,Exp3,"(3, -1)",predictError,1.756677433752326e-18
0,4,9,Exp3,"(3, 1)",predictError,1.8362318516998143e-21
0,4,10,Exp1,D2U,None,0.5034446716308594
0,4,10,Exp1,L2R,None,0.5034446716308594
0,4,10,Exp1,R2L,None,0.8238029479980469
0,4,10,Exp1,U2D,None,0.5034446716308594
0,4,10,Exp2,"(0, 267.22222222222223)",prediction_error,2.470969042252823e-09
0,4,10,Exp2,"(0, 534.4444444444445)",prediction_error,0.0001674717204947199
0,4,10,Exp2,"(45, 267.22222222222223)",prediction_error,2.7052792598907105e-05
0,4,10,Exp2,"(45, 534.4444444444445)",prediction_error,1.1811566938268532e-07
0,4,10,Exp2,"(90, 267.22222222222223)",prediction_error,1.4959147160724488e-07
0,4,10,Exp2,"(90, 534.4444444444445)",prediction_error,0.004867139152264202
0,4,10,Exp2,"(135, 267.22222222222223)",prediction_error,1.8964030751565935e-06
0,4,10,Exp2,"(135, 534.4444444444445)",prediction_error,0.00013640991824526882
0,4,10,Exp2,"(180, 267.22222222222223)",prediction_error,3.830860500376477e-08
0,4,10,Exp2,"(180, 534.4444444444445)",prediction_error,6.361864434757599e-06
0,4,10,Exp2,"(225, 267.22222222222223)",prediction_error,6.222010975860633e-07
0,4,10,Exp2,"(225, 534.4444444444445)",prediction_error,6.784422949011916e-05
0,4,10,Exp2,"(270, 267.22222222222223)",prediction_error,0.00019745436651139237
0,4,10,Exp2,"(270, 534.4444444444445)",prediction_error,0.0041249569663159135
0,4,10,Exp2,"(315, 267.22222222222223)",prediction_error,1.3096323235194764e-06
0,4,10,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003109073629140669
0,4,10,Exp2,"(0, 267.22222222222223)",prediction_error,2.470969042252823e-09
0,4,10,Exp2,"(0, 534.4444444444445)",prediction_error,0.0001674717204947199
0,4,10,Exp2,"(45, 267.22222222222223)",prediction_error,2.7052792598907105e-05
0,4,10,Exp2,"(45, 534.4444444444445)",prediction_error,1.1811566938268532e-07
0,4,10,Exp2,"(90, 267.22222222222223)",prediction_error,1.4959147160724488e-07
0,4,10,Exp2,"(90, 534.4444444444445)",prediction_error,0.004867139152264202
0,4,10,Exp2,"(135, 267.22222222222223)",prediction_error,1.8964030751565935e-06
0,4,10,Exp2,"(135, 534.4444444444445)",prediction_error,0.00013640991824526882
0,4,10,Exp2,"(180, 267.22222222222223)",prediction_error,3.830860500376477e-08
0,4,10,Exp2,"(180, 534.4444444444445)",prediction_error,6.361864434757599e-06
0,4,10,Exp2,"(225, 267.22222222222223)",prediction_error,6.222010975860633e-07
0,4,10,Exp2,"(225, 534.4444444444445)",prediction_error,6.784422949011916e-05
0,4,10,Exp2,"(270, 267.22222222222223)",prediction_error,0.00019745436651139237
0,4,10,Exp2,"(270, 534.4444444444445)",prediction_error,0.0041249569663159135
0,4,10,Exp2,"(315, 267.22222222222223)",prediction_error,1.3096323235194764e-06
0,4,10,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003109073629140669
0,4,10,Exp3,"(1, -1)",predictError,9.138405317021612e-25
0,4,10,Exp3,"(1, 1)",predictError,1.1872039660741352e-22
0,4,10,Exp3,"(2, -1)",predictError,1.5762490793340574e-21
0,4,10,Exp3,"(2, 1)",predictError,2.446576924806854e-26
0,4,10,Exp3,"(3, -1)",predictError,4.880156749532448e-16
0,4,10,Exp3,"(3, 1)",predictError,1.3409362324915317e-19
0,4,11,Exp1,D2U,None,0.8238029479980469
0,4,11,Exp1,L2R,None,0.8238029479980469
0,4,11,Exp1,R2L,None,0.8238029479980469
0,4,11,Exp1,U2D,None,0.11531829833984375
0,4,11,Exp2,"(0, 267.22222222222223)",prediction_error,5.167336156017767e-06
0,4,11,Exp2,"(0, 534.4444444444445)",prediction_error,8.236325313575476e-06
0,4,11,Exp2,"(45, 267.22222222222223)",prediction_error,0.0011059748425193035
0,4,11,Exp2,"(45, 534.4444444444445)",prediction_error,0.00012304175342329899
0,4,11,Exp2,"(90, 267.22222222222223)",prediction_error,4.3009338618691825e-06
0,4,11,Exp2,"(90, 534.4444444444445)",prediction_error,6.1506177374360215e-06
0,4,11,Exp2,"(135, 267.22222222222223)",prediction_error,0.00047920681178593636
0,4,11,Exp2,"(135, 534.4444444444445)",prediction_error,0.00040541184739661376
0,4,11,Exp2,"(180, 267.22222222222223)",prediction_error,4.951182514997976e-06
0,4,11,Exp2,"(180, 534.4444444444445)",prediction_error,0.007456567667920437
0,4,11,Exp2,"(225, 267.22222222222223)",prediction_error,0.0021117699609732726
0,4,11,Exp2,"(225, 534.4444444444445)",prediction_error,6.107769338003728e-05
0,4,11,Exp2,"(270, 267.22222222222223)",prediction_error,0.00022372305002419467
0,4,11,Exp2,"(270, 534.4444444444445)",prediction_error,1.8837651344609395e-05
0,4,11,Exp2,"(315, 267.22222222222223)",prediction_error,7.116249186617419e-07
0,4,11,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003687629777267446
0,4,11,Exp2,"(0, 267.22222222222223)",prediction_error,5.167336156017767e-06
0,4,11,Exp2,"(0, 534.4444444444445)",prediction_error,8.236325313575476e-06
0,4,11,Exp2,"(45, 267.22222222222223)",prediction_error,0.0011059748425193035
0,4,11,Exp2,"(45, 534.4444444444445)",prediction_error,0.00012304175342329899
0,4,11,Exp2,"(90, 267.22222222222223)",prediction_error,4.3009338618691825e-06
0,4,11,Exp2,"(90, 534.4444444444445)",prediction_error,6.1506177374360215e-06
0,4,11,Exp2,"(135, 267.22222222222223)",prediction_error,0.00047920681178593636
0,4,11,Exp2,"(135, 534.4444444444445)",prediction_error,0.00040541184739661376
0,4,11,Exp2,"(180, 267.22222222222223)",prediction_error,4.951182514997976e-06
0,4,11,Exp2,"(180, 534.4444444444445)",prediction_error,0.007456567667920437
0,4,11,Exp2,"(225, 267.22222222222223)",prediction_error,0.0021117699609732726
0,4,11,Exp2,"(225, 534.4444444444445)",prediction_error,6.107769338003728e-05
0,4,11,Exp2,"(270, 267.22222222222223)",prediction_error,0.00022372305002419467
0,4,11,Exp2,"(270, 534.4444444444445)",prediction_error,1.8837651344609395e-05
0,4,11,Exp2,"(315, 267.22222222222223)",prediction_error,7.116249186617419e-07
0,4,11,Exp2,"(315, 534.4444444444445)",prediction_error,0.0003687629777267446
0,4,11,Exp3,"(1, -1)",predictError,4.961397950748452e-25
0,4,11,Exp3,"(1, 1)",predictError,4.332408259079325e-31
0,4,11,Exp3,"(2, -1)",predictError,6.350337071905273e-24
0,4,11,Exp3,"(2, 1)",predictError,5.501962458951757e-28
0,4,11,Exp3,"(3, -1)",predictError,8.582319257328486e-19
0,4,11,Exp3,"(3, 1)",predictError,1.8088438561690442e-18
0,4,12,Exp1,D2U,None,0.8238029479980469
0,4,12,Exp1,L2R,None,1.0
0,4,12,Exp1,R2L,None,0.8238029479980469
0,4,12,Exp1,U2D,None,0.0025768280029296875
0,4,12,Exp2,"(0, 267.22222222222223)",prediction_error,2.81160259616352e-10
0,4,12,Exp2,"(0, 534.4444444444445)",prediction_error,0.00029403430286451356
0,4,12,Exp2,"(45, 267.22222222222223)",prediction_error,4.42463713216885e-11
0,4,12,Exp2,"(45, 534.4444444444445)",prediction_error,2.4043051266328206e-07
0,4,12,Exp2,"(90, 267.22222222222223)",prediction_error,2.881802349254897e-26
0,4,12,Exp2,"(90, 534.4444444444445)",prediction_error,0.003459054141193119
0,4,12,Exp2,"(135, 267.22222222222223)",prediction_error,1.0258232172782278e-16
0,4,12,Exp2,"(135, 534.4444444444445)",prediction_error,1.6909941647040966e-08
0,4,12,Exp2,"(180, 267.22222222222223)",prediction_error,6.641015288947198e-08
0,4,12,Exp2,"(180, 534.4444444444445)",prediction_error,1.2709460858275734e-06
0,4,12,Exp2,"(225, 267.22222222222223)",prediction_error,1.9129038230536103e-05
0,4,12,Exp2,"(225, 534.4444444444445)",prediction_error,1.89683540031232e-05
0,4,12,Exp2,"(270, 267.22222222222223)",prediction_error,5.0323798246860064e-05
0,4,12,Exp2,"(270, 534.4444444444445)",prediction_error,0.004384079353591706
0,4,12,Exp2,"(315, 267.22222222222223)",prediction_error,3.387063992703413e-05
0,4,12,Exp2,"(315, 534.4444444444445)",prediction_error,4.114964076883943e-05
0,4,12,Exp2,"(0, 267.22222222222223)",prediction_error,2.81160259616352e-10
0,4,12,Exp2,"(0, 534.4444444444445)",prediction_error,0.00029403430286451356
0,4,12,Exp2,"(45, 267.22222222222223)",prediction_error,4.42463713216885e-11
0,4,12,Exp2,"(45, 534.4444444444445)",prediction_error,2.4043051266328206e-07
0,4,12,Exp2,"(90, 267.22222222222223)",prediction_error,2.881802349254897e-26
0,4,12,Exp2,"(90, 534.4444444444445)",prediction_error,0.003459054141193119
0,4,12,Exp2,"(135, 267.22222222222223)",prediction_error,1.0258232172782278e-16
0,4,12,Exp2,"(135, 534.4444444444445)",prediction_error,1.6909941647040966e-08
0,4,12,Exp2,"(180, 267.22222222222223)",prediction_error,6.641015288947198e-08
0,4,12,Exp2,"(180, 534.4444444444445)",prediction_error,1.2709460858275734e-06
0,4,12,Exp2,"(225, 267.22222222222223)",prediction_error,1.9129038230536103e-05
0,4,12,Exp2,"(225, 534.4444444444445)",prediction_error,1.89683540031232e-05
0,4,12,Exp2,"(270, 267.22222222222223)",prediction_error,5.0323798246860064e-05
0,4,12,Exp2,"(270, 534.4444444444445)",prediction_error,0.004384079353591706
0,4,12,Exp2,"(315, 267.22222222222223)",prediction_error,3.387063992703413e-05
0,4,12,Exp2,"(315, 534.4444444444445)",prediction_error,4.114964076883943e-05
0,4,12,Exp3,"(1, -1)",predictError,1.9004832622722174e-22
0,4,12,Exp3,"(1, 1)",predictError,3.0784888617998547e-24
0,4,12,Exp3,"(2, -1)",predictError,7.242767664662341e-23
0,4,12,Exp3,"(2, 1)",predictError,2.1895621325766893e-24
0,4,12,Exp3,"(3, -1)",predictError,7.467074268030815e-18
0,4,12,Exp3,"(3, 1)",predictError,9.371691899037378e-18
0,4,13,Exp1,D2U,None,0.5034446716308594
0,4,13,Exp1,L2R,None,0.8238029479980469
0,4,13,Exp1,R2L,None,0.8238029479980469
0,4,13,Exp1,U2D,None,0.01181793212890625
0,4,13,Exp2,"(0, 267.22222222222223)",prediction_error,1.0207950995718722e-07
0,4,13,Exp2,"(0, 534.4444444444445)",prediction_error,1.1484833134577112e-05
0,4,13,Exp2,"(45, 267.22222222222223)",prediction_error,4.5697321241574547e-05
0,4,13,Exp2,"(45, 534.4444444444445)",prediction_error,7.076123020148283e-07
0,4,13,Exp2,"(90, 267.22222222222223)",prediction_error,2.495021168314126e-07
0,4,13,Exp2,"(90, 534.4444444444445)",prediction_error,9.862096054959036e-06
0,4,13,Exp2,"(135, 267.22222222222223)",prediction_error,1.6783371169775635e-05
0,4,13,Exp2,"(135, 534.4444444444445)",prediction_error,0.00023962804922250978
0,4,13,Exp2,"(180, 267.22222222222223)",prediction_error,2.127005657466703e-06
0,4,13,Exp2,"(180, 534.4444444444445)",prediction_error,0.0036314786050578537
0,4,13,Exp2,"(225, 267.22222222222223)",prediction_error,0.000291257138501532
0,4,13,Exp2,"(225, 534.4444444444445)",prediction_error,0.0005949475249774609
0,4,13,Exp2,"(270, 267.22222222222223)",prediction_error,0.00011411767766850365
0,4,13,Exp2,"(270, 534.4444444444445)",prediction_error,5.8533103575265205e-06
0,4,13,Exp2,"(315, 267.22222222222223)",prediction_error,1.9362252122468163e-07
0,4,13,Exp2,"(315, 534.4444444444445)",prediction_error,0.00010360821923226236
0,4,13,Exp2,"(0, 267.22222222222223)",prediction_error,1.0207950995718722e-07
0,4,13,Exp2,"(0, 534.4444444444445)",prediction_error,1.1484833134577112e-05
0,4,13,Exp2,"(45, 267.22222222222223)",prediction_error,4.5697321241574547e-05
